title,year,number_ratings,average_rating,length,genres
Long Strange Trip,2017,2818,4.0,235,"Music, Documentary"
Jagga Jasoos,2017,4923,3.0,180,"Romance, Comedy, Adventure"
The Case for Christ,2017,4585,3.1,112,"Drama, Faith And Religion, Moving Relationship Stories"
Conor McGregor: Notorious,2017,5860,3.4,90,Documentary
After My Death,2017,2377,3.5,113,"Drama, Mystery"
I Can Quit Whenever I Want 2: Masterclass,2017,6288,3.5,113,"Action, Comedy, Crime"
Jerrod Carmichael: 8,2017,2860,3.7,59,Comedy
Rift,2017,2029,3.3,111,"Drama, Mystery, Horror"
Voice from the Stone,2017,4669,2.4,91,"Romance, Drama, Thriller"
Mayaanadhi,2017,4588,3.7,135,"Drama, Romance"
Rip Tide,2017,5165,2.0,85,"Family, Drama"
Let Me Eat Your Pancreas,2017,3856,3.4,115,"Drama, Romance"
Badrinath Ki Dulhania,2017,6030,2.8,139,"Drama, Comedy, Romance"
Last Men in Aleppo,2017,2874,3.8,101,Documentary
Fabricated City,2017,4548,3.2,126,"Thriller, Crime, Action"
The Pirates of Somalia,2017,3808,3.3,117,"Drama, Politics And Human Rights, Laugh-Out-Loud Relationship Entanglements"
9/11,2017,3802,1.7,88,"Drama, Thriller, Moving Relationship Stories"
Madame,2017,4439,2.8,91,"Drama, Romance, Comedy"
The Sense of an Ending,2017,3672,3.1,108,"Mystery, Drama, Moving Relationship Stories"
Cold Hell,2017,2972,3.4,92,"Action, Thriller, Crime"
Winter Brothers,2017,2392,3.6,100,Drama
Attack on Titan: Lost Girls,2017,5611,3.8,75,"Animation, Drama"
Cage Dive,2017,3895,2.0,80,"Horror, Thriller, Drama"
Haikyuu!! Movie 3: Genius and Sense,2017,5071,4.1,89,"Drama, Animation"
Hostile,2017,3861,2.4,82,"Drama, Horror, Science Fiction"
The Mansion,2017,5999,2.3,100,"Comedy, Horror"
I Can Speak,2017,3617,3.8,119,"Drama, Comedy"
Mark Felt: The Man Who Brought Down the White House,2017,3946,2.9,103,"History, Thriller, Drama"
Smaller and Smaller Circles,2017,3763,3.3,111,"Crime, Thriller"
Journey from Greece,2017,2993,3.6,97,"Music, Drama"
I Am Not a Robot,2017,5243,3.4,1120,"Drama, Comedy, Relationship Comedy"
Ittefaq,2017,5198,3.3,107,"Thriller, Mystery, Crime"
Maanagaram,2017,5008,3.8,137,"Action, Thriller"
Sarah Silverman: A Speck of Dust,2017,4477,3.6,71,Comedy
Recep Ivedik 5,2017,6826,2.1,114,Comedy
Seven Sundays,2017,4839,3.4,128,"Family, Drama"
Body Electric,2017,3191,3.3,95,Drama
Keep Watching,2017,3503,2.0,90,"Horror, Drama, Thriller"
Scooby-Doo! Shaggy’s Showdown,2017,3549,3.1,80,"Comedy, Family, Mystery"
Youth,2017,2495,3.5,136,"History, Drama"
Vengeance: A Love Story,2017,3968,2.2,99,"Action, Thriller, Drama"
Ruin Me,2017,4050,2.5,88,"Horror, Thriller, The Undead And Monster Classics"
Game of Death,2017,3578,2.5,73,"Horror, Thriller"
Method,2017,3123,3.2,82,"Romance, Drama"
Attraction,2017,4542,2.6,117,"Drama, Adventure, Romance"
The Man from Earth: Holocene,2017,4314,2.2,98,"Drama, Science Fiction, Faith And Religion"
Burn Out,2017,5088,3.1,107,"Action, Thriller, Crime"
Qarib Qarib Singlle,2017,4342,3.3,125,"Romance, Drama, Comedy"
Roxanne Roxanne,2017,3559,3.1,98,Drama
Escape Room,2017,4362,2.1,90,"Fantasy, Horror, Thriller"
Nobody Speak: Trials of the Free Press,2017,4454,3.2,95,"Documentary, Politics And Human Rights, Politics"
Gnome Alone,2017,4619,2.2,85,"Fantasy, Comedy, Adventure"
Bokeh,2017,3794,2.6,104,"Science Fiction, Drama, Thriller"
Steel Rain,2017,4206,3.4,139,"Action, Thriller"
Dumb: The Story of Big Brother Magazine,2017,2720,3.6,79,Documentary
The Humanity Bureau,2017,3554,1.9,94,"Science Fiction, Thriller, Monsters"
Kung Fu Yoga,2017,4560,2.2,107,"Action, Adventure, Comedy"
I Can Quit Whenever I Want 3: Ad Honorem,2017,5445,3.4,97,"Comedy, Action"
I’m Not Here,2017,2420,2.7,81,Drama
Dark River,2017,2715,3.2,90,"Drama, Thriller, Mystery"
Inconceivable,2017,3534,2.1,105,"Thriller, Crime, Drama"
"Nico, 1988",2017,2854,3.3,93,"Drama, Music"
Hans Zimmer: Live in Prague,2017,3717,4.3,139,Music
Bar Boys,2017,4021,3.4,110,"Comedy, Drama"
Tokyo Idols,2017,2717,3.5,88,"Documentary, Music"
Neal Brennan: 3 Mics,2017,4238,3.8,65,Comedy
Churchill,2017,3728,2.9,110,"History, Drama, War And Historical Adventure"
Lipstick Under My Burkha,2017,2952,3.6,116,"Comedy, Drama, Moving Relationship Stories"
Acts of Vengeance,2017,4289,2.6,87,"Thriller, Drama, Action"
Pihu,2017,3819,3.2,91,"Thriller, Drama, Intense Violence And Sexual Transgression"
Solo,2017,5043,3.1,154,"Action, Romance, Thriller"
Innocent,2017,4822,3.8,480,"Mystery, Drama, Crime"
Jasper Jones,2017,3162,3.2,105,"Mystery, Drama, Thriller"
Paradox,2017,2715,3.2,99,"Crime, Adventure, Action"
The Son of Bigfoot,2017,4821,2.4,92,"Animation, Comedy, Family"
Kita Kita,2017,4431,3.0,84,"Drama, Comedy, Romance"
The Crucifixion,2017,4178,2.2,90,"Mystery, Thriller, Horror"
Amy Schumer: The Leather Special,2017,4911,2.1,57,Comedy
The Light of the Moon,2017,1203,3.6,94,Drama
Bleeding Steel,2017,4099,2.2,109,"Adventure, Science Fiction, Action"
Three Christs,2017,2941,3.0,117,Drama
Jupiter’s Moon,2017,2659,3.1,129,Science Fiction
Assholes,2017,1328,2.8,73,"Comedy, Drama, Romance"
Patton Oswalt: Annihilation,2017,3859,3.8,66,"Comedy, Documentary"
Racer and the Jailbird,2017,3198,2.9,130,"Crime, Romance, Drama"
Signature Move,2017,1323,3.0,79,"Drama, Romance, Comedy"
Arrhythmia,2017,3565,3.6,112,Drama
A Day,2017,3162,3.3,90,"Drama, Thriller, Mystery"
The Immortal Life of Henrietta Lacks,2017,2927,3.1,93,"TV Movie, Drama, Moving Relationship Stories"
Theeran Adhigaaram Ondru,2017,4909,3.7,157,"Thriller, Action, Crime"
Still/Born,2017,3384,2.6,87,"Horror, The Undead And Monster Classics, Terrifying"
The Last Word,2017,3184,3.2,108,"Comedy, Drama, Moving Relationship Stories"
Tokyo Ghoul,2017,3837,2.8,119,"Drama, Thriller, Action"
Lucid Dream,2017,3991,2.8,101,"Science Fiction, Thriller"
I Remember You,2017,3084,3.1,105,"Drama, Thriller, Horror"
Dead Shack,2017,2674,2.7,85,"Comedy, Horror, Thriller"
Toilet: A Love Story,2017,4914,3.1,155,"Drama, Comedy, Romance"
Ali’s Wedding,2017,3420,3.4,110,"Comedy, Drama, Romance"
Permission,2017,2769,2.8,96,"Comedy, Romance, Drama"
Becoming Bond,2017,3039,3.5,91,"Comedy, Documentary, Crude Humor And Satire"
An Inconvenient Sequel: Truth to Power,2017,3119,3.3,100,"Documentary, Politics And Human Rights, Politics"
Sad Hill Unearthed,2017,2956,3.7,83,"History, Documentary"
The Changeover,2017,1968,2.6,95,"Fantasy, Horror, Thriller"
Confidential Assignment,2017,3815,3.2,125,"Action, Drama"
Black Snow,2017,4494,3.0,90,"Drama, Thriller, Mystery"
Loving,2017,4010,2.3,105,Romance
The Giant,2017,3592,3.3,114,"Drama, History"
First Kill,2017,3643,2.3,97,"Action, Crime, Thriller"
The Problem with Apu,2017,2902,3.0,49,"Documentary, Politics And Human Rights, Amusing Jokes And Witty Satire"
Daphne,2017,2586,3.2,87,"Drama, Comedy"
Black Butler: Book of the Atlantic,2017,3748,3.8,100,"Fantasy, Action, Animation"
10 Days Without Mom,2017,4400,3.0,99,"Family, Comedy"
Demi Lovato: Simply Complicated,2017,3953,3.5,78,"Music, Documentary"
The Misandrists,2017,1014,3.1,91,Drama
Allure,2017,1947,2.6,104,"Thriller, Drama, Romance"
Temple,2017,3759,1.8,78,"History, Horror, The Undead And Monster Classics"
Mon Mon Mon Monsters,2017,2369,3.1,110,"Horror, Comedy"
Outlaws,2017,1333,2.4,92,"Thriller, Crime, Drama"
Monster Family,2017,4130,1.9,93,"Fantasy, Family, Comedy"
A Man of Integrity,2017,2313,3.5,117,Drama
Queercore: How to Punk a Revolution,2017,1158,3.5,83,"Music, Documentary"
Finding Your Feet,2017,3338,3.2,111,"Comedy, Music, Drama"
House of the Witch,2017,3707,1.7,90,"TV Movie, Horror, The Undead And Monster Classics"
Game of Thrones: The Story So Far,2017,4028,4.2,65,Documentary
Housewife,2017,2189,2.8,82,"Horror, Intense Violence And Sexual Transgression, Gothic And Eerie Haunting Horror"
School 2017,2017,4072,3.3,1040,Drama
Bullyparade: The Movie,2017,5396,2.6,100,Comedy
"You, Me and Him",2017,2221,2.8,98,Comedy
More,2017,3322,3.4,115,"Drama, Crime"
Respect,2017,2326,3.5,100,"Music, Drama, Crime"
Stephanie,2017,2933,2.6,86,"Horror, Mystery, The Undead And Monster Classics"
Meri Pyaari Bindu,2017,3621,3.2,119,"Romance, Drama, Song And Dance"
Girls’ Last Tour,2017,2173,4.2,300,"Animation, Mystery"
Chicago Typewriter,2017,2522,4.0,1120,Drama
Viceroy’s House,2017,3005,3.1,106,"Drama, History, Epic History And Literature"
The Gospel According to André,2017,2061,3.5,94,Documentary
Vampire Clay,2017,1465,2.9,81,Horror
Bad Match,2017,3591,2.6,90,"Horror, Thriller, The Undead And Monster Classics"
The Ottoman Lieutenant,2017,2985,2.6,111,"Drama, Romance, War"
The Seamstress,2017,2306,3.8,166,Drama
Deidra & Laney Rob a Train,2017,2300,3.1,92,"Drama, Comedy, Crime"
Mountain,2017,2637,3.5,73,Documentary
Classroom of the Elite,2017,4067,3.5,288,"Animation, Underdogs And Coming Of Age, Student Coming-Of-Age Challenges"
A Gentle Creature,2017,1695,3.4,143,"Mystery, Drama"
Did You Wonder Who Fired the Gun?,2017,1718,3.4,90,Documentary
"Tad, the Lost Explorer, and the Secret of King Midas",2017,4214,2.6,85,"Comedy, Family, Adventure"
Animal Crackers,2017,2802,2.6,105,"Comedy, Animation, Family"
Nature Boy,2017,3378,3.5,77,Documentary
Jack Whitehall: At Large,2017,3670,3.4,67,Comedy
Salyut-7,2017,3151,3.3,106,"Action, Adventure, Drama"
Hampstead,2017,3396,2.8,102,"Comedy, Romance, Relationship Comedy"
April’s Daughter,2017,2299,3.3,103,Drama
In the Intense Now,2017,1976,3.6,127,Documentary
100 Poems for Stella,2017,3625,3.0,122,Romance
Like a Cat on a Highway,2017,4754,3.0,99,"Comedy, Family"
Real,2017,2392,2.2,137,"Action, Thriller, Crime"
Tom and Jerry: Willy Wonka and the Chocolate Factory,2017,2915,2.3,79,"Family, Animation, Comedy"
Scotty and the Secret History of Hollywood,2017,2305,3.2,98,"Documentary, War And Historical Adventure, Erotic Relationships And Desire"
Mrs. Hyde,2017,2382,3.0,95,"Comedy, Fantasy"
Whose Streets?,2017,1648,3.8,90,Documentary
Death Race 2050,2017,2439,2.4,93,"Science Fiction, Comedy, Action"
Man in an Orange Shirt,2017,1693,3.6,120,"Drama, Moving Relationship Stories, Passion And Romance"
Whitney: Can I Be Me,2017,3366,3.3,105,"Documentary, Music, Moving Relationship Stories"
Napping Princess,2017,2145,3.0,111,"Animation, Adventure, Fantasy"
Grace Jones: Bloodlight and Bami,2017,1833,3.3,115,"Music, Documentary"
Shock and Awe,2017,2729,2.8,90,"Thriller, History, Drama"
Bluebeard,2017,2416,3.2,117,"Thriller, Mystery"
Black Butterfly,2017,3379,2.7,93,"Drama, Thriller, Mystery"
Double Date,2017,2146,3.1,90,"Comedy, Horror"
Thirst Street,2017,1195,3.3,83,"Drama, Comedy, Romance"
How Viktor “The Garlic” Took Alexey “The Stud” to the Nursing Home,2017,3496,3.6,90,"Drama, Comedy"
Sylvio,2017,1270,3.4,80,Comedy
Posesif,2017,3677,3.4,102,Drama
Devil’s Gate,2017,3115,2.3,94,"Horror, Science Fiction, Thriller"
Liquid Truth,2017,2764,3.3,87,Drama
Coin Heist,2017,3197,2.2,97,"Crime, Family"
My Secret Romance,2017,3774,2.9,715,"Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements"
Just Between Lovers,2017,2586,3.8,1152,"Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
"The Bold, the Corrupt and the Beautiful",2017,2871,3.6,112,"Drama, Thriller, Mystery"
Mukkabaaz,2017,2679,3.6,145,"Drama, Song And Dance, Bollywood Emotional Dramas"
Kaabil,2017,4388,3.0,139,"Action, Drama, Thriller"
House Shark,2017,2080,2.1,112,"Horror, Comedy, Crude Humor And Satire"
Liyana,2017,666,3.7,77,"Animation, Documentary"
The Song of Sway Lake,2017,1851,3.0,94,Drama
Killing Jesus,2017,2252,3.5,100,"Drama, Crime"
Como Se Tornar o Pior Aluno da Escola,2017,4116,2.6,106,Comedy
492: A Man Called Death,2017,3106,3.3,100,"Crime, Drama"
Naples in Veils,2017,3198,3.0,113,Thriller
Bring It On: Worldwide #Cheersmack,2017,2535,1.7,95,"Romance, Comedy"
Our Time Will Come,2017,1126,3.3,130,"History, Drama"
Parava,2017,3359,3.6,146,Drama
The Monster Project,2017,2644,2.3,98,"Action, Horror, The Undead And Monster Classics"
Vixen: The Movie,2017,2604,2.8,75,"Action, Animation"
"No Date, No Signature",2017,3480,3.2,100,"Drama, Thriller, Mystery"
Laerte-se,2017,2671,3.6,100,Documentary
The Wandering Soap Opera,2017,1381,3.5,80,"Fantasy, Drama, Comedy"
Avicii: True Stories,2017,3395,3.6,97,"Documentary, Music"
The Strange Ones,2017,1766,2.9,82,"Drama, Thriller, Intense Violence And Sexual Transgression"
Félicité,2017,1613,3.4,123,"Drama, Music"
INUYASHIKI LAST HERO,2017,3110,3.7,253,"Animation, Drama, Monsters"
The Yellow Birds,2017,2153,3.0,96,"War, Drama"
1945,2017,2138,3.6,91,"Drama, War And Historical Adventure, Nazis And World War II"
Mohawk,2017,2094,2.6,92,"Action, Thriller, War And Historical Adventure"
Oklahoma City,2017,2999,3.6,101,Documentary
Everybody Loves Somebody,2017,2812,2.9,102,"Romance, Comedy"
Neurotic Quest for Serenity,2017,2829,3.0,96,Comedy
Jolly LLB 2,2017,4337,3.1,140,"Comedy, Crime, Crude Humor And Satire"
This Is Not What I Expected,2017,2101,3.3,106,"Romance, Comedy"
Saturday Church,2017,1322,3.2,82,"Fantasy, Romance, Music"
King Cohen: The Wild World of Filmmaker Larry Cohen,2017,2121,3.6,110,Documentary
Cook Up a Storm,2017,2754,2.9,98,"Comedy, Drama"
The Final Year,2017,2918,3.3,89,Documentary
Expedition Happiness,2017,3224,2.9,95,"Documentary, Adorable Animals And Heartwarming Families, Show All…"
Lommbock,2017,3845,3.2,102,Comedy
The Divine Order,2017,2394,3.6,96,"Drama, Comedy"
Cherry Bomb: The Documentary,2017,1711,4.0,45,Documentary
Take the 10,2017,3088,2.1,80,Comedy
Fake Tattoos,2017,1380,3.5,87,"Drama, Romance"
Jackals,2017,2483,2.4,86,"Thriller, Horror, The Undead And Monster Classics"
The Show,2017,2764,2.5,104,"Drama, Intense Violence And Sexual Transgression, Challenging Or Sexual Themes & Twists"
Dirty Dancing,2017,2744,2.0,130,"Romance, Drama, Song And Dance"
Unacknowledged,2017,2742,3.0,100,"Mystery, Fantasy, Science Fiction"
Blue,2017,2238,3.8,94,"Documentary, Music"
The Child in Time,2017,2444,3.0,90,"TV Movie, Drama, Moving Relationship Stories"
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2017,1716,3.4,78,Documentary
Sicilian Ghost Story,2017,2002,3.4,122,"Fantasy, Drama, Mystery"
Francis Bacon: A Brush with Violence,2017,1964,3.6,79,Documentary
Burning Sands,2017,2533,3.1,105,Drama
Arsenal,2017,2098,1.9,92,"Crime, Thriller, Drugs And Gangsters"
Unrest,2017,1910,3.6,97,"Documentary, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
Axolotl Overkill,2017,1115,3.0,91,Drama
Gunpowder,2017,1952,3.1,177,"Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty"
Handsome: A Netflix Mystery Movie,2017,2849,2.5,81,"Comedy, Crude Humor And Satire, Gags"
Killing God,2017,2324,3.2,92,"Horror, Comedy"
In Syria,2017,1748,3.6,85,"War, Drama"
The Art of Loving: Story of Michalina Wislocka,2017,2324,3.6,121,"Drama, Romance, Comedy"
Marc Maron: Too Real,2017,2770,3.6,70,Comedy
Kings,2017,2220,2.6,92,"Crime, Romance, Drama"
All the Reasons to Forget,2017,3107,3.1,90,"Comedy, Drama, Romance"
The Bride of Habaek,2017,3304,2.7,1040,"Comedy, Drama, Moving Relationship Stories"
Savage Dog,2017,2164,2.8,95,"Action, Epic Heroes, Intense Combat And Martial Arts"
Love You to the Stars and Back,2017,2828,3.4,111,"Comedy, Adventure, Drama"
Malila: The Farewell Flower,2017,1172,3.6,95,Drama
Love and Other Cults,2017,1023,3.3,95,"Drama, Comedy"
Only God Can Judge Me,2017,3117,3.4,100,"Crime, Drama, Thriller"
Desire,2017,2424,2.5,94,"Drama, Romance"
Gabriel and the Mountain,2017,2368,3.5,127,Drama
Starship Troopers: Traitor of Mars,2017,2239,2.6,87,"Animation, Action, Science Fiction"
Kurangu Bommai,2017,2721,3.6,106,"Family, Action, Crime"
The Night I Swam,2017,1542,3.5,79,Drama
5-Headed Shark Attack,2017,2341,1.7,90,"Horror, Science Fiction, The Undead And Monster Classics"
When We Rise,2017,923,3.8,331,"Drama, Politics And Human Rights, Racism And The Powerful Fight For Justice"
Gintama,2017,2656,3.2,130,"Comedy, Science Fiction, Action"
One Love Manchester,2017,3144,4.2,180,Music
Everything Beautiful Is Far Away,2017,1175,3.4,91,"Fantasy, Science Fiction"
Rumble: The Indians Who Rocked the World,2017,1749,3.7,103,"Music, Documentary"
Hannah,2017,1479,3.3,95,Drama
Mad to Be Normal,2017,1854,2.9,106,"Drama, History"
Iceman,2017,1855,3.3,96,"Adventure, Drama, Humanity And The World Around Us"
Walking Out,2017,2089,3.0,96,"Adventure, Thriller, Drama"
Dance Academy: The Movie,2017,2527,3.3,101,Drama
Balangiga: Howling Wilderness,2017,1084,3.7,120,"Adventure, Drama, History"
On Happiness Road,2017,1287,3.8,111,"Animation, Drama"
Eat Locals,2017,1861,2.6,93,"Comedy, Horror, Action"
All Nighter,2017,2651,2.8,86,"Comedy, Drama, Crude Humor And Satire"
Porcupine Lake,2017,1628,2.6,100,"Romance, Drama"
Where Is Kyra?,2017,1449,3.1,98,Drama
"Ana, My Love",2017,1782,3.4,127,"Drama, Romance"
Milla,2017,860,3.6,128,Drama
The Female Brain,2017,1967,2.6,98,Comedy
Pin Cushion,2017,1594,3.4,82,Drama
Orbiter 9,2017,2737,2.7,95,"Romance, Science Fiction, Drama"
Who We Are Now,2017,1128,3.5,101,Drama
Kiss and Cry,2017,2977,2.8,95,"Drama, Music, Romance"
Infinity Baby,2017,1602,3.1,80,Comedy
Bottom of the World,2017,2466,2.5,85,"Thriller, Drama, Intense Violence And Sexual Transgression"
Dayveon,2017,1216,3.5,75,Drama
The Show About the Show,2017,1009,4.0,193,Comedy
Summer Blooms,2017,785,3.5,93,"Drama, Romance"
The Lost Brother,2017,2340,3.5,112,"Drama, Crime, Thriller"
Ok Jaanu,2017,3006,2.8,135,"Drama, Romance, Moving Relationship Stories"
Golmaal Again,2017,3876,2.2,151,"Comedy, Action, Fantasy"
A Horrible Woman,2017,1737,3.3,86,Drama
Sheikh Jackson,2017,2810,3.4,94,Drama
A Korean Odyssey,2017,2854,3.4,1500,"Mystery, Comedy, Drama"
Cinderella the Cat,2017,1789,3.4,86,"Crime, Thriller, Animation"
Crown Heights,2017,1792,3.3,96,Drama
This Is Us,2017,1518,3.9,90,Drama
Wrath of Silence,2017,1668,3.6,119,"Thriller, Drama"
Death House,2017,1715,1.6,88,"Crime, Fantasy, Action"
The King,2017,2251,3.4,134,"Action, Crime"
Missing 411,2017,2217,2.9,98,"Documentary, Moving Relationship Stories, Emotional And Touching Family Dramas"
55 Steps,2017,1713,3.5,115,Drama
Barbara,2017,1618,3.3,98,"Drama, Music"
Reinventing Marvin,2017,1693,3.3,115,Drama
Village Rockstars,2017,1349,3.6,87,Drama
Can’t Help Falling in Love,2017,2894,3.1,119,"Comedy, Romance"
Snowflake,2017,2028,3.5,120,"Action, Thriller, Fantasy"
Judwaa 2,2017,3945,1.9,150,"Action, Comedy, Romance"
Psychic Kusuo,2017,1965,3.0,97,Comedy
LEGO Scooby-Doo! Blowout Beach Bash,2017,2057,2.8,72,"Mystery, Family, Animation"
Red Istanbul,2017,2923,2.7,110,"Romance, Drama"
Hollow in the Land,2017,1411,3.1,92,"Thriller, Mystery, Drama"
Football or Me,2017,3293,2.6,100,"Romance, Comedy, Family"
Darkland,2017,2859,3.2,112,"Action, Thriller, Drama"
Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,2656,3.3,95,Documentary
One Piece Episode of East Blue,2017,2789,3.6,106,"Animation, Adventure, Action"
Slumber,2017,2487,2.2,84,"Horror, The Undead And Monster Classics, Terrifying"
Shock Wave,2017,2144,3.1,119,"Action, Crime, Thriller"
Seventeen,2017,1136,3.3,104,Drama
Step,2017,1364,3.7,83,Documentary
The Seen and Unseen,2017,1197,3.6,86,Drama
The Maus,2017,2580,2.3,90,"Drama, Horror, Fantasy"
My Generation,2017,2013,3.5,87,"Documentary, Music, History"
The Beyond,2017,1912,2.5,92,"Science Fiction, Monsters, Aliens"
The Making of a Song,2017,2115,4.2,56,Documentary
Class Rank,2017,2079,3.1,101,Comedy
Kaatru Veliyidai,2017,2941,3.0,147,"Thriller, Romance, Moving Relationship Stories"
Puppet Master: Axis Termination,2017,1643,1.9,75,"Horror, War, Fantasy"
Spyder,2017,3737,2.6,145,"Action, Thriller, Epic Heroes"
The Spacewalker,2017,2226,3.4,140,"Thriller, History, Adventure"
My Travel Buddy,2017,3633,2.7,115,Comedy
Gilbert,2017,1957,3.7,96,Documentary
Just Getting Started,2017,2458,2.0,91,"Comedy, Action, Relationship Comedy"
Becoming Cary Grant,2017,1291,3.4,85,"TV Movie, Documentary"
Cocote,2017,1136,3.5,106,Drama
The Super,2017,2474,2.1,90,"Thriller, Horror, The Undead And Monster Classics"
Mrs. Fang,2017,1011,3.6,86,Documentary
The Putin Interviews,2017,1600,3.6,220,Documentary
Tubelight,2017,3567,2.3,136,"War, Drama, Moving Relationship Stories"
Bobbi Jene,2017,670,3.5,95,Documentary
The Ancient Magus’ Bride,2017,2077,3.8,576,Animation
The Nothing Factory,2017,1263,3.6,177,"Music, Drama"
The Universe Is Out There: Josh and Benny Safdie,2017,852,3.7,55,Documentary
Thus Spoke Kishibe Rohan,2017,2716,3.8,99,"Animation, Mystery"
Tiger Girl,2017,1477,3.1,90,Action
The Hippopotamus,2017,1797,3.0,86,Comedy
"Literally, Right Before Aaron",2017,2005,2.3,97,"Drama, Comedy"
The King,2017,1404,3.4,107,Documentary
Out of Thin Air,2017,2066,3.1,85,"Crime, Documentary"
The Bride,2017,2489,2.0,90,"Thriller, Horror, Mystery"
"Like Mother, Like Daughter",2017,2739,2.5,94,Comedy
Sahara,2017,2771,2.6,86,"Adventure, Animation, Comedy"
The Neighbor,2017,2569,2.2,105,"Drama, Thriller, Moving Relationship Stories"
Legalize it!,2017,2377,3.5,95,Drama
Same Kind of Different as Me,2017,2207,2.9,119,"Drama, Faith And Religion, Moving Relationship Stories"
Brutal,2017,1150,2.7,66,Horror
Monster High: Electrified,2017,2419,2.3,72,"Family, Animation"
White Boy,2017,2347,3.3,82,Documentary
Bliss,2017,2082,3.2,100,"Drama, Horror, Mystery"
Dina,2017,1488,3.7,101,Documentary
I Am Jane Doe,2017,1485,3.3,91,"Crime, Documentary"
Gauguin: Voyage to Tahiti,2017,1901,2.8,97,"Drama, Romance"
Re:Mind,2017,2209,3.2,288,"Drama, Mystery"
Pool Party Massacre,2017,1437,2.3,81,Horror
6 Below: Miracle on the Mountain,2017,2462,2.6,97,"Thriller, Drama, Moving Relationship Stories"
Zombillénium,2017,2136,3.4,78,"Fantasy, Comedy, Animation"
Coexister,2017,3027,3.0,90,Comedy
The Best of All Worlds,2017,1104,3.7,100,Drama
They,2017,748,2.9,80,Drama
Taramani,2017,2363,3.5,150,"Drama, Romance"
Psychopaths,2017,1240,2.5,85,Horror
Ana and Bruno,2017,1972,3.4,96,"Animation, Adventure, Family"
All That Divides Us,2017,2576,2.9,99,"Drama, Thriller"
Saturation,2017,1228,3.9,155,"Music, Documentary"
Love & Saucers,2017,1212,3.6,67,Documentary
Rey,2017,834,3.5,90,"Drama, Fantasy"
The 100th Love with You,2017,1580,3.3,116,"Romance, Drama"
Mansfield 66/67,2017,954,3.2,84,Documentary
Maria by Callas,2017,1723,3.5,113,Documentary
The Ash Lad: In the Hall of the Mountain King,2017,2151,2.9,100,"Fantasy, Adventure"
The Bachelors,2017,2089,3.2,99,"Romance, Comedy, Drama"
Five Fingers for Marseilles,2017,965,3.4,121,"Drama, Thriller, Western"
Overnight Republic,2017,3350,2.8,105,Comedy
Thupparivaalan,2017,3051,3.4,159,"Thriller, Crime, Action"
The Family I Had,2017,1456,3.1,77,"Documentary, Crime"
Shubh Mangal Saavdhan,2017,2673,3.2,105,"Comedy, Romance, Relationship Comedy"
Carbone,2017,2795,3.2,104,"Crime, Thriller"
Code Geass: Lelouch of the Rebellion – Initiation,2017,2273,3.7,135,"Drama, Science Fiction, Action"
Circus Kane,2017,2102,1.9,88,Horror
The Promise,2017,1646,3.0,113,"Horror, Thriller, Drama"
The Escape,2017,1419,3.2,102,"Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
Take Off,2017,2598,3.6,139,"Thriller, Drama, War"
The Guardians,2017,1470,3.4,135,"War, Drama"
The Workshop,2017,1945,3.3,114,"Thriller, Mystery, Drama"
Nobody’s Watching,2017,1246,3.3,102,Drama
Bomb Scared,2017,2645,2.9,89,Comedy
Photocopy,2017,1837,3.7,91,"Romance, Drama, Comedy"
The Swindlers,2017,2243,3.1,117,"Thriller, Crime, Action"
The Little Vampire 3D,2017,1937,2.6,83,"Family, Fantasy, Comedy"
Alone,2017,2739,2.7,90,"Family, Horror, Science Fiction"
One Week Friends,2017,1947,3.2,120,"Romance, Drama"
Fidaa,2017,2753,3.3,145,"Drama, Comedy, Romance"
The Announcement,2017,1946,3.4,94,Drama
Journey to the West: The Demons Strike Back,2017,1718,2.7,109,"Fantasy, Action, Adventure"
Chris Gethard: Career Suicide,2017,1307,4.0,89,"Comedy, TV Movie"
Permanent,2017,1836,2.8,94,Comedy
Eu Fico Loko,2017,2973,2.6,92,Comedy
The Ghazi Attack,2017,2850,3.3,126,"War, History, Action"
The Looming Storm,2017,1912,3.4,120,"Crime, Thriller, Mystery"
Adventures in Public School,2017,2082,2.5,86,Comedy
The Keeping Hours,2017,1490,3.1,91,"Fantasy, Horror, Drama"
This Crazy Heart,2017,2921,3.1,104,Drama
Trench 11,2017,1659,2.8,90,"Thriller, War, Horror"
Muse,2017,1827,2.6,107,"Thriller, Horror"
Pendular,2017,1551,3.3,108,Drama
Becoming Warren Buffett,2017,2100,3.5,90,Documentary
And Then I Go,2017,1069,3.4,92,Drama
Anarchist from Colony,2017,1347,3.4,129,"Drama, History"
Minutes,2017,685,3.5,85,"Drama, Comedy"
Susah Sinyal,2017,3207,3.2,110,"Family, Comedy, Drama"
A Love So Beautiful,2017,2466,3.6,1035,Comedy
Return to… Return to Nuke ’Em High aka Vol. 2,2017,1259,2.9,85,"Horror, Comedy"
