title,year,number_ratings,average_rating,length,genres
Man in an Orange Shirt,2017,1693,3.6,120,"Drama, Moving Relationship Stories, Passion And Romance"
Whitney: Can I Be Me,2017,3366,3.3,105,"Documentary, Music, Moving Relationship Stories"
Napping Princess,2017,2145,3.0,111,"Animation, Adventure, Fantasy"
Grace Jones: Bloodlight and Bami,2017,1833,3.3,115,"Music, Documentary"
Shock and Awe,2017,2729,2.8,90,"Thriller, History, Drama"
Bluebeard,2017,2416,3.2,117,"Thriller, Mystery"
Black Butterfly,2017,3379,2.7,93,"Drama, Thriller, Mystery"
Double Date,2017,2146,3.1,90,"Comedy, Horror"
Thirst Street,2017,1195,3.3,83,"Drama, Comedy, Romance"
How Viktor “The Garlic” Took Alexey “The Stud” to the Nursing Home,2017,3496,3.6,90,"Drama, Comedy"
Sylvio,2017,1270,3.4,80,Comedy
Posesif,2017,3677,3.4,102,Drama
Devil’s Gate,2017,3115,2.3,94,"Horror, Science Fiction, Thriller"
Liquid Truth,2017,2764,3.3,87,Drama
Coin Heist,2017,3197,2.2,97,"Crime, Family"
My Secret Romance,2017,3774,2.9,715,"Comedy, Relationship Comedy, Laugh-Out-Loud Relationship Entanglements"
Just Between Lovers,2017,2586,3.8,1152,"Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
"The Bold, the Corrupt and the Beautiful",2017,2871,3.6,112,"Drama, Thriller, Mystery"
Mukkabaaz,2017,2679,3.6,145,"Drama, Song And Dance, Bollywood Emotional Dramas"
Kaabil,2017,4388,3.0,139,"Action, Drama, Thriller"
House Shark,2017,2080,2.1,112,"Horror, Comedy, Crude Humor And Satire"
Liyana,2017,666,3.7,77,"Animation, Documentary"
The Song of Sway Lake,2017,1851,3.0,94,Drama
Killing Jesus,2017,2252,3.5,100,"Drama, Crime"
Como Se Tornar o Pior Aluno da Escola,2017,4116,2.6,106,Comedy
492: A Man Called Death,2017,3106,3.3,100,"Crime, Drama"
Naples in Veils,2017,3198,3.0,113,Thriller
Bring It On: Worldwide #Cheersmack,2017,2535,1.7,95,"Romance, Comedy"
Our Time Will Come,2017,1126,3.3,130,"History, Drama"
Parava,2017,3359,3.6,146,Drama
The Monster Project,2017,2644,2.3,98,"Action, Horror, The Undead And Monster Classics"
Vixen: The Movie,2017,2604,2.8,75,"Action, Animation"
"No Date, No Signature",2017,3480,3.2,100,"Drama, Thriller, Mystery"
Laerte-se,2017,2671,3.6,100,Documentary
The Wandering Soap Opera,2017,1381,3.5,80,"Fantasy, Drama, Comedy"
Avicii: True Stories,2017,3395,3.6,97,"Documentary, Music"
The Strange Ones,2017,1766,2.9,82,"Drama, Thriller, Intense Violence And Sexual Transgression"
Félicité,2017,1613,3.4,123,"Drama, Music"
INUYASHIKI LAST HERO,2017,3110,3.7,253,"Animation, Drama, Monsters"
The Yellow Birds,2017,2153,3.0,96,"War, Drama"
1945,2017,2138,3.6,91,"Drama, War And Historical Adventure, Nazis And World War II"
Mohawk,2017,2094,2.6,92,"Action, Thriller, War And Historical Adventure"
Oklahoma City,2017,2999,3.6,101,Documentary
Everybody Loves Somebody,2017,2812,2.9,102,"Romance, Comedy"
Neurotic Quest for Serenity,2017,2829,3.0,96,Comedy
Jolly LLB 2,2017,4337,3.1,140,"Comedy, Crime, Crude Humor And Satire"
This Is Not What I Expected,2017,2101,3.3,106,"Romance, Comedy"
Saturday Church,2017,1322,3.2,82,"Fantasy, Romance, Music"
King Cohen: The Wild World of Filmmaker Larry Cohen,2017,2121,3.6,110,Documentary
Cook Up a Storm,2017,2754,2.9,98,"Comedy, Drama"
The Final Year,2017,2918,3.3,89,Documentary
Expedition Happiness,2017,3224,2.9,95,"Documentary, Adorable Animals And Heartwarming Families, Show All…"
Lommbock,2017,3845,3.2,102,Comedy
The Divine Order,2017,2394,3.6,96,"Drama, Comedy"
Cherry Bomb: The Documentary,2017,1711,4.0,45,Documentary
Take the 10,2017,3088,2.1,80,Comedy
Fake Tattoos,2017,1380,3.5,87,"Drama, Romance"
Jackals,2017,2483,2.4,86,"Thriller, Horror, The Undead And Monster Classics"
The Show,2017,2764,2.5,104,"Drama, Intense Violence And Sexual Transgression, Challenging Or Sexual Themes & Twists"
Dirty Dancing,2017,2744,2.0,130,"Romance, Drama, Song And Dance"
Unacknowledged,2017,2742,3.0,100,"Mystery, Fantasy, Science Fiction"
Blue,2017,2238,3.8,94,"Documentary, Music"
The Child in Time,2017,2444,3.0,90,"TV Movie, Drama, Moving Relationship Stories"
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2017,1716,3.4,78,Documentary
Sicilian Ghost Story,2017,2002,3.4,122,"Fantasy, Drama, Mystery"
Francis Bacon: A Brush with Violence,2017,1964,3.6,79,Documentary
Burning Sands,2017,2533,3.1,105,Drama
Arsenal,2017,2098,1.9,92,"Crime, Thriller, Drugs And Gangsters"
Unrest,2017,1910,3.6,97,"Documentary, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
Axolotl Overkill,2017,1115,3.0,91,Drama
Gunpowder,2017,1952,3.1,177,"Drama, Epic History And Literature, Lavish Dramas And Sumptuous Royalty"
Handsome: A Netflix Mystery Movie,2017,2849,2.5,81,"Comedy, Crude Humor And Satire, Gags"
Killing God,2017,2324,3.2,92,"Horror, Comedy"
In Syria,2017,1748,3.6,85,"War, Drama"
The Art of Loving: Story of Michalina Wislocka,2017,2324,3.6,121,"Drama, Romance, Comedy"
Marc Maron: Too Real,2017,2770,3.6,70,Comedy
Kings,2017,2220,2.6,92,"Crime, Romance, Drama"
All the Reasons to Forget,2017,3107,3.1,90,"Comedy, Drama, Romance"
The Bride of Habaek,2017,3304,2.7,1040,"Comedy, Drama, Moving Relationship Stories"
Savage Dog,2017,2164,2.8,95,"Action, Epic Heroes, Intense Combat And Martial Arts"
Love You to the Stars and Back,2017,2828,3.4,111,"Comedy, Adventure, Drama"
Malila: The Farewell Flower,2017,1172,3.6,95,Drama
Love and Other Cults,2017,1023,3.3,95,"Drama, Comedy"
Only God Can Judge Me,2017,3117,3.4,100,"Crime, Drama, Thriller"
Desire,2017,2424,2.5,94,"Drama, Romance"
Gabriel and the Mountain,2017,2368,3.5,127,Drama
Starship Troopers: Traitor of Mars,2017,2239,2.6,87,"Animation, Action, Science Fiction"
Kurangu Bommai,2017,2721,3.6,106,"Family, Action, Crime"
The Night I Swam,2017,1542,3.5,79,Drama
5-Headed Shark Attack,2017,2341,1.7,90,"Horror, Science Fiction, The Undead And Monster Classics"
When We Rise,2017,923,3.8,331,"Drama, Politics And Human Rights, Racism And The Powerful Fight For Justice"
Gintama,2017,2656,3.2,130,"Comedy, Science Fiction, Action"
One Love Manchester,2017,3144,4.2,180,Music
Everything Beautiful Is Far Away,2017,1175,3.4,91,"Fantasy, Science Fiction"
Rumble: The Indians Who Rocked the World,2017,1749,3.7,103,"Music, Documentary"
Hannah,2017,1479,3.3,95,Drama
Mad to Be Normal,2017,1854,2.9,106,"Drama, History"
Iceman,2017,1855,3.3,96,"Adventure, Drama, Humanity And The World Around Us"
Walking Out,2017,2089,3.0,96,"Adventure, Thriller, Drama"
Dance Academy: The Movie,2017,2527,3.3,101,Drama
Balangiga: Howling Wilderness,2017,1084,3.7,120,"Adventure, Drama, History"
On Happiness Road,2017,1287,3.8,111,"Animation, Drama"
Eat Locals,2017,1861,2.6,93,"Comedy, Horror, Action"
All Nighter,2017,2651,2.8,86,"Comedy, Drama, Crude Humor And Satire"
Porcupine Lake,2017,1628,2.6,100,"Romance, Drama"
Where Is Kyra?,2017,1449,3.1,98,Drama
"Ana, My Love",2017,1782,3.4,127,"Drama, Romance"
Milla,2017,860,3.6,128,Drama
The Female Brain,2017,1967,2.6,98,Comedy
Pin Cushion,2017,1594,3.4,82,Drama
Orbiter 9,2017,2737,2.7,95,"Romance, Science Fiction, Drama"
Who We Are Now,2017,1128,3.5,101,Drama
Kiss and Cry,2017,2977,2.8,95,"Drama, Music, Romance"
Infinity Baby,2017,1602,3.1,80,Comedy
Bottom of the World,2017,2466,2.5,85,"Thriller, Drama, Intense Violence And Sexual Transgression"
Dayveon,2017,1216,3.5,75,Drama
The Show About the Show,2017,1009,4.0,193,Comedy
Summer Blooms,2017,785,3.5,93,"Drama, Romance"
The Lost Brother,2017,2340,3.5,112,"Drama, Crime, Thriller"
Ok Jaanu,2017,3006,2.8,135,"Drama, Romance, Moving Relationship Stories"
Golmaal Again,2017,3876,2.2,151,"Comedy, Action, Fantasy"
A Horrible Woman,2017,1737,3.3,86,Drama
Sheikh Jackson,2017,2810,3.4,94,Drama
A Korean Odyssey,2017,2854,3.4,1500,"Mystery, Comedy, Drama"
Cinderella the Cat,2017,1789,3.4,86,"Crime, Thriller, Animation"
Crown Heights,2017,1792,3.3,96,Drama
This Is Us,2017,1518,3.9,90,Drama
Wrath of Silence,2017,1668,3.6,119,"Thriller, Drama"
Death House,2017,1715,1.6,88,"Crime, Fantasy, Action"
The King,2017,2251,3.4,134,"Action, Crime"
Missing 411,2017,2217,2.9,98,"Documentary, Moving Relationship Stories, Emotional And Touching Family Dramas"
55 Steps,2017,1713,3.5,115,Drama
Barbara,2017,1618,3.3,98,"Drama, Music"
Reinventing Marvin,2017,1693,3.3,115,Drama
Village Rockstars,2017,1349,3.6,87,Drama
Can’t Help Falling in Love,2017,2894,3.1,119,"Comedy, Romance"
Snowflake,2017,2028,3.5,120,"Action, Thriller, Fantasy"
Judwaa 2,2017,3945,1.9,150,"Action, Comedy, Romance"
Psychic Kusuo,2017,1965,3.0,97,Comedy
LEGO Scooby-Doo! Blowout Beach Bash,2017,2057,2.8,72,"Mystery, Family, Animation"
Red Istanbul,2017,2923,2.7,110,"Romance, Drama"
Hollow in the Land,2017,1411,3.1,92,"Thriller, Mystery, Drama"
Football or Me,2017,3293,2.6,100,"Romance, Comedy, Family"
Darkland,2017,2859,3.2,112,"Action, Thriller, Drama"
Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,2017,2656,3.3,95,Documentary
One Piece Episode of East Blue,2017,2789,3.6,106,"Animation, Adventure, Action"
Slumber,2017,2487,2.2,84,"Horror, The Undead And Monster Classics, Terrifying"
Shock Wave,2017,2144,3.1,119,"Action, Crime, Thriller"
Seventeen,2017,1136,3.3,104,Drama
Step,2017,1364,3.7,83,Documentary
The Seen and Unseen,2017,1197,3.6,86,Drama
The Maus,2017,2580,2.3,90,"Drama, Horror, Fantasy"
My Generation,2017,2013,3.5,87,"Documentary, Music, History"
The Beyond,2017,1912,2.5,92,"Science Fiction, Monsters, Aliens"
The Making of a Song,2017,2115,4.2,56,Documentary
Class Rank,2017,2079,3.1,101,Comedy
Kaatru Veliyidai,2017,2941,3.0,147,"Thriller, Romance, Moving Relationship Stories"
Puppet Master: Axis Termination,2017,1643,1.9,75,"Horror, War, Fantasy"
Spyder,2017,3737,2.6,145,"Action, Thriller, Epic Heroes"
The Spacewalker,2017,2226,3.4,140,"Thriller, History, Adventure"
My Travel Buddy,2017,3633,2.7,115,Comedy
Gilbert,2017,1957,3.7,96,Documentary
Just Getting Started,2017,2458,2.0,91,"Comedy, Action, Relationship Comedy"
Becoming Cary Grant,2017,1291,3.4,85,"TV Movie, Documentary"
Cocote,2017,1136,3.5,106,Drama
The Super,2017,2474,2.1,90,"Thriller, Horror, The Undead And Monster Classics"
Mrs. Fang,2017,1011,3.6,86,Documentary
The Putin Interviews,2017,1600,3.6,220,Documentary
Tubelight,2017,3567,2.3,136,"War, Drama, Moving Relationship Stories"
Bobbi Jene,2017,670,3.5,95,Documentary
The Ancient Magus’ Bride,2017,2077,3.8,576,Animation
The Nothing Factory,2017,1263,3.6,177,"Music, Drama"
The Universe Is Out There: Josh and Benny Safdie,2017,852,3.7,55,Documentary
Thus Spoke Kishibe Rohan,2017,2716,3.8,99,"Animation, Mystery"
Tiger Girl,2017,1477,3.1,90,Action
The Hippopotamus,2017,1797,3.0,86,Comedy
"Literally, Right Before Aaron",2017,2005,2.3,97,"Drama, Comedy"
The King,2017,1404,3.4,107,Documentary
Out of Thin Air,2017,2066,3.1,85,"Crime, Documentary"
The Bride,2017,2489,2.0,90,"Thriller, Horror, Mystery"
"Like Mother, Like Daughter",2017,2739,2.5,94,Comedy
Sahara,2017,2771,2.6,86,"Adventure, Animation, Comedy"
The Neighbor,2017,2569,2.2,105,"Drama, Thriller, Moving Relationship Stories"
Legalize it!,2017,2377,3.5,95,Drama
Same Kind of Different as Me,2017,2207,2.9,119,"Drama, Faith And Religion, Moving Relationship Stories"
Brutal,2017,1150,2.7,66,Horror
Monster High: Electrified,2017,2419,2.3,72,"Family, Animation"
White Boy,2017,2347,3.3,82,Documentary
Bliss,2017,2082,3.2,100,"Drama, Horror, Mystery"
Dina,2017,1488,3.7,101,Documentary
I Am Jane Doe,2017,1485,3.3,91,"Crime, Documentary"
Gauguin: Voyage to Tahiti,2017,1901,2.8,97,"Drama, Romance"
Re:Mind,2017,2209,3.2,288,"Drama, Mystery"
Pool Party Massacre,2017,1437,2.3,81,Horror
6 Below: Miracle on the Mountain,2017,2462,2.6,97,"Thriller, Drama, Moving Relationship Stories"
Zombillénium,2017,2136,3.4,78,"Fantasy, Comedy, Animation"
Coexister,2017,3027,3.0,90,Comedy
The Best of All Worlds,2017,1104,3.7,100,Drama
They,2017,748,2.9,80,Drama
Taramani,2017,2363,3.5,150,"Drama, Romance"
Psychopaths,2017,1240,2.5,85,Horror
Ana and Bruno,2017,1972,3.4,96,"Animation, Adventure, Family"
All That Divides Us,2017,2576,2.9,99,"Drama, Thriller"
Saturation,2017,1228,3.9,155,"Music, Documentary"
Love & Saucers,2017,1212,3.6,67,Documentary
Rey,2017,834,3.5,90,"Drama, Fantasy"
The 100th Love with You,2017,1580,3.3,116,"Romance, Drama"
Mansfield 66/67,2017,954,3.2,84,Documentary
Maria by Callas,2017,1723,3.5,113,Documentary
The Ash Lad: In the Hall of the Mountain King,2017,2151,2.9,100,"Fantasy, Adventure"
The Bachelors,2017,2089,3.2,99,"Romance, Comedy, Drama"
Five Fingers for Marseilles,2017,965,3.4,121,"Drama, Thriller, Western"
Overnight Republic,2017,3350,2.8,105,Comedy
Thupparivaalan,2017,3051,3.4,159,"Thriller, Crime, Action"
The Family I Had,2017,1456,3.1,77,"Documentary, Crime"
Shubh Mangal Saavdhan,2017,2673,3.2,105,"Comedy, Romance, Relationship Comedy"
Carbone,2017,2795,3.2,104,"Crime, Thriller"
Code Geass: Lelouch of the Rebellion – Initiation,2017,2273,3.7,135,"Drama, Science Fiction, Action"
Circus Kane,2017,2102,1.9,88,Horror
The Promise,2017,1646,3.0,113,"Horror, Thriller, Drama"
The Escape,2017,1419,3.2,102,"Drama, Moving Relationship Stories, Powerful Stories Of Heartbreak And Suffering"
Take Off,2017,2598,3.6,139,"Thriller, Drama, War"
The Guardians,2017,1470,3.4,135,"War, Drama"
The Workshop,2017,1945,3.3,114,"Thriller, Mystery, Drama"
Nobody’s Watching,2017,1246,3.3,102,Drama
Bomb Scared,2017,2645,2.9,89,Comedy
Photocopy,2017,1837,3.7,91,"Romance, Drama, Comedy"
The Swindlers,2017,2243,3.1,117,"Thriller, Crime, Action"
The Little Vampire 3D,2017,1937,2.6,83,"Family, Fantasy, Comedy"
Alone,2017,2739,2.7,90,"Family, Horror, Science Fiction"
One Week Friends,2017,1947,3.2,120,"Romance, Drama"
Fidaa,2017,2753,3.3,145,"Drama, Comedy, Romance"
The Announcement,2017,1946,3.4,94,Drama
Journey to the West: The Demons Strike Back,2017,1718,2.7,109,"Fantasy, Action, Adventure"
Chris Gethard: Career Suicide,2017,1307,4.0,89,"Comedy, TV Movie"
Permanent,2017,1836,2.8,94,Comedy
Eu Fico Loko,2017,2973,2.6,92,Comedy
The Ghazi Attack,2017,2850,3.3,126,"War, History, Action"
The Looming Storm,2017,1912,3.4,120,"Crime, Thriller, Mystery"
Adventures in Public School,2017,2082,2.5,86,Comedy
The Keeping Hours,2017,1490,3.1,91,"Fantasy, Horror, Drama"
This Crazy Heart,2017,2921,3.1,104,Drama
Trench 11,2017,1659,2.8,90,"Thriller, War, Horror"
Muse,2017,1827,2.6,107,"Thriller, Horror"
Pendular,2017,1551,3.3,108,Drama
Becoming Warren Buffett,2017,2100,3.5,90,Documentary
And Then I Go,2017,1069,3.4,92,Drama
Anarchist from Colony,2017,1347,3.4,129,"Drama, History"
Minutes,2017,685,3.5,85,"Drama, Comedy"
Susah Sinyal,2017,3207,3.2,110,"Family, Comedy, Drama"
A Love So Beautiful,2017,2466,3.6,1035,Comedy
Return to… Return to Nuke ’Em High aka Vol. 2,2017,1259,2.9,85,"Horror, Comedy"
Deadly Detention,2017,2006,1.7,85,"Horror, TV Movie, Comedy"
American Guinea Pig: The Song of Solomon,2017,1126,2.5,86,Horror
Hitler’s Hollywood,2017,1271,3.4,100,"History, Documentary"
Evil Bong 666,2017,1163,2.2,65,Horror
Godha,2017,2499,3.5,120,"Drama, Comedy"
May It Last: A Portrait of the Avett Brothers,2017,1388,4.0,107,"Documentary, Music"
Long Time No See,2017,1297,3.2,76,"Crime, Drama"
Knock,2017,2482,2.9,113,Comedy
Sniper: Ultimate Kill,2017,2475,2.4,93,"Action, High Speed And Special Ops, Explosive And Action-Packed Heroes Vs. Villains"
Hot Sweet Sour,2017,2591,2.9,102,"Romance, Comedy"
Three Girls,2017,1236,3.9,180,"Crime, Drama"
Carnage: Swallowing the Past,2017,1363,3.7,65,"Comedy, Science Fiction"
The Originals,2017,2394,3.3,120,"Mystery, Drama, Comedy"
The End?,2017,2152,2.6,100,Horror
Taksim Hold’em,2017,2236,3.3,90,"Drama, Comedy"
Renegades,2017,1965,2.5,105,"Thriller, Action, War And Historical Adventure"
Case Closed: The Crimson Love Letter,2017,2405,3.2,112,"Action, Crime, Animation"
Velaiyilla Pattathari 2,2017,3215,2.5,129,"Action, Comedy"
Anchor and Hope,2017,1089,3.4,111,"Comedy, Romance, Drama"
Baronesa,2017,1561,3.6,71,"Drama, Documentary"
Sequence Break,2017,1398,2.5,80,"Science Fiction, Romance, Horror"
A Christmas Carol Goes Wrong,2017,1791,3.7,50,"Comedy, TV Movie"
Speech & Debate,2017,1739,2.7,105,"Comedy, Drama"
The Midwife,2017,1783,3.3,117,Drama
Scum’s Wish,2017,2160,3.2,276,"Drama, Animation"
A Gentleman,2017,2457,2.8,132,"Action, Comedy, Crude Humor And Satire"
El Mar La Mar,2017,805,3.7,94,Documentary
Katherine Ryan: In Trouble,2017,2141,3.3,63,Comedy
Heartthrob,2017,2085,2.4,86,"Thriller, Romance, Drama"
Praça Paris,2017,1371,3.3,112,"Thriller, Drama"
Legend of the Demon Cat,2017,1587,3.0,129,"Adventure, Family, Fantasy"
Digimon Adventure tri. Part 4: Loss,2017,2144,3.1,82,"Action, Family, Fantasy"
It’s for Your Own Good,2017,2772,2.8,93,Comedy
Room No.7,2017,1686,3.1,100,"Thriller, Comedy"
The Hunter’s Prayer,2017,2009,2.5,91,"Thriller, Action, High Speed And Special Ops"
The Story of Diana,2017,1972,3.8,166,Documentary
To Each His Own,2017,1153,3.4,114,Drama
How the Beatles Changed the World,2017,2026,3.4,109,"Music, Documentary"
The Skin of the Wolf,2017,1862,2.8,110,"Drama, Romance, Moving Relationship Stories"
Chasing the Dragon,2017,1751,3.1,128,"History, Crime, Action"
Chang-ok’s Letter,2017,315,3.6,60,Drama
So Help Me God,2017,1969,3.7,100,"Thriller, Documentary, Crime"
Closest Love To Heaven,2017,1571,3.1,109,"Romance, Drama"
Half Girlfriend,2017,2734,2.2,135,"Romance, Drama, Moving Relationship Stories"
Dead Night,2017,1326,2.5,82,Horror
Fairy Tail: Dragon Cry,2017,2410,3.2,85,"Action, Fantasy, Animation"
Stories Our Cinema Did (Not) Tell,2017,1429,3.6,80,Documentary
The Carter Effect,2017,2201,3.4,60,Documentary
Russell Howard: Recalibrate,2017,2123,3.6,69,Comedy
Dries,2017,954,3.6,90,Documentary
Drift,2017,767,3.4,95,Drama
The Black Room,2017,1636,1.9,91,"Comedy, Horror, The Undead And Monster Classics"
Thi Mai,2017,2476,2.8,99,Comedy
My Blind Date with Life,2017,2448,3.3,111,"Drama, Comedy"
Arcadia,2017,964,3.7,82,Documentary
The Limit of Sleeping Beauty,2017,504,3.4,89,Drama
Funny Cow,2017,1631,3.3,103,"Drama, Comedy"
Happy Hunting,2017,1552,2.6,91,"Horror, Thriller"
Django,2017,1578,3.3,117,"Music, Drama, History"
Black,2017,1883,3.5,1350,"Comedy, Crime, Drama"
Scales: Mermaids Are Real,2017,1598,1.7,92,"Family, Adventure, Fantasy"
Feral,2017,1543,2.2,90,"Action, Horror, Drama"
Velaikkaran,2017,2947,3.1,150,"Thriller, Action, Drama"
Dear Dictator,2017,1473,2.4,90,Comedy
Love After Love,2017,962,3.2,93,Drama
Like.Share.Follow.,2017,1868,2.2,97,"Horror, Thriller"
Snow,2017,1790,3.3,100,Drama
Saving Capitalism,2017,2022,3.1,73,Documentary
Mobile Homes,2017,1069,3.2,105,Drama
To Hell and Back: The Kane Hodder Story,2017,1661,3.7,108,Documentary
"Lord, Give Me Patience",2017,2603,2.9,91,Comedy
Titanic: 20 Years Later with James Cameron,2017,1830,3.4,47,Documentary
Basmati Blues,2017,1246,2.0,106,"Comedy, Romance, Music"
Jim Gaffigan: Cinco,2017,2177,3.4,73,Comedy
You Are My Sunday,2017,1384,3.6,119,"Drama, Comedy"
Time: The Kalief Browder Story,2017,1234,4.1,270,Documentary
Speak Up,2017,2141,3.6,95,Documentary
High Society,2017,2245,2.6,100,Comedy
My Teacher,2017,1726,2.8,113,"Romance, Drama"
Gutland,2017,1395,3.2,107,"Mystery, Thriller, Drama"
Shaadi Mein Zaroor Aana,2017,2502,3.0,137,"Family, Romance, Moving Relationship Stories"
Self-Criticism of a Bourgeois Dog,2017,1012,3.4,99,Comedy
Memoir of War,2017,1312,3.3,126,Drama
Dead Ant,2017,1356,2.5,87,"Comedy, Horror"
Wild Mouse,2017,1935,3.4,103,"Drama, Comedy"
The Christmas Train,2017,1544,2.6,98,"Drama, Family, Romance"
The Night Watchmen,2017,1655,2.5,90,"Comedy, Horror"
Prodigy,2017,1963,2.6,80,"Science Fiction, Thriller, Humanity And The World Around Us"
It’s the Law,2017,2719,3.2,88,Comedy
The Bank of Broken Hearts,2017,1202,3.3,120,"Fantasy, Drama"
Wedding Unplanned,2017,2402,2.8,94,"Romance, Comedy"
My Ex & Whys,2017,2167,2.8,120,Romance
Krystal,2017,1194,2.4,90,"Drama, Comedy"
Ramen Heads,2017,1305,3.5,93,Documentary
Waru,2017,792,3.6,88,Drama
Nails,2017,1692,2.2,85,"Horror, The Undead And Monster Classics, Terrifying"
Euthanizer,2017,1302,3.4,85,"Drama, Thriller, Comedy"
July Tales,2017,1503,3.5,68,"Comedy, Drama"
Our Evil,2017,1359,3.0,92,"Drama, Horror, Thriller"
Meatball Machine Kodoku,2017,896,3.2,100,"Comedy, Action, Horror"
Memoirs of a Murderer,2017,1383,3.4,118,"Thriller, Drama, Mystery"
Modern Life Is Rubbish,2017,1120,3.0,105,"Music, Romance"
Maison du Bonheur,2017,598,3.5,62,Documentary
Digimon Adventure tri. Part 5: Coexistence,2017,1936,3.0,89,"Adventure, Family, Fantasy"
Bon Cop Bad Cop 2,2017,1922,3.2,126,"Comedy, Crime, Action"
The First Lap,2017,994,3.4,100,Drama
Tiger Milk,2017,1605,3.3,106,"Drama, Comedy"
Once There Was Brasília,2017,893,3.1,98,"Drama, Science Fiction, Documentary"
Williams,2017,1688,3.7,109,Documentary
10/31,2017,1158,2.4,80,Horror
Bed Bugs,2017,1875,3.2,101,"Drama, Comedy"
There Is a Light,2017,1402,3.4,93,Drama
1 Mile To You,2017,1640,2.8,104,"Drama, Romance"
Celtics/Lakers: Best of Enemies,2017,1699,4.0,255,Documentary
The Third Eye,2017,1858,2.4,107,"Thriller, Horror"
Genocidal Organ,2017,1143,3.3,115,"Action, Animation, Science Fiction"
Joshua: Teenager vs. Superpower,2017,1578,3.6,78,Documentary
Njandukalude Naattil Oridavela,2017,1962,3.5,131,"Comedy, Family, Drama"
The Miracles of the Namiya General Store,2017,1218,3.3,129,"Drama, Family, Fantasy"
What the Waters Left Behind,2017,1516,2.0,98,Horror
Love Education,2017,1000,3.6,121,Drama
Sun Dogs,2017,1635,2.8,93,"Drama, Comedy"
Difficulty Breathing,2017,346,3.5,41,Horror
Bairavaa,2017,2970,2.3,168,Action
Totem,2017,1617,2.1,89,Horror
Star vs. the Forces of Evil: The Battle for Mewni,2017,1591,3.8,89,"Comedy, Animation, Fantasy"
Rodin,2017,1138,2.8,119,"Romance, Drama"
The Heretics,2017,1456,2.4,87,"Fantasy, Horror"
Dreaming Murakami,2017,421,3.5,58,Documentary
Replace,2017,1073,2.7,101,"Thriller, Science Fiction, Horror"
Abracadabra,2017,1579,3.1,96,Comedy
Veronica,2017,1407,2.9,81,"Drama, Mystery, Thriller"
Kartini: Princess of Java,2017,1884,3.5,118,"History, Drama"
Godless Youth,2017,2080,2.8,114,"Drama, Thriller, Science Fiction"
DJ: Duvvada Jagannadham,2017,2710,2.7,160,"Action, Crime, Comedy"
Pop Aye,2017,994,3.4,104,Drama
Let It Fall: Los Angeles 1982-1992,2017,1057,3.8,144,"History, Documentary"
I Do… Until I Don’t,2017,980,2.7,103,Comedy
Cold Ground,2017,1148,2.7,86,"Science Fiction, Horror, Mystery"
Silent Night,2017,1880,3.6,100,"Comedy, Drama"
Revolt,2017,1724,2.4,87,"Science Fiction, Action, Monsters"
Harry Styles: Live in Manchester,2017,1731,4.2,56,"Documentary, Music"
Kakegurui -Compulsive Gambler-,2017,2123,3.4,576,"Mystery, Crime, Animation"
Stratton,2017,1494,2.2,94,"Action, Thriller, High Speed And Special Ops"
Switched for Christmas,2017,1268,2.7,84,"Drama, TV Movie"
The Institute,2017,1196,2.2,98,"Horror, Thriller, Mystery"
Grießnockerlaffäre,2017,2296,3.4,98,"Crime, Comedy"
Becks,2017,944,3.0,91,"Music, Romance, Drama"
Invisible,2017,1554,3.1,87,Drama
Alien Code,2017,1401,2.7,97,"Science Fiction, Monsters, Aliens"
Road to Mars,2017,1874,3.0,94,"Comedy, Drama, Science Fiction"
The Recall,2017,1639,1.8,91,"Science Fiction, Horror, Monsters"
The House by the Sea,2017,1367,3.4,107,Drama
Just Charlie,2017,855,3.4,97,Drama
CIA: Comrade In America,2017,2316,3.0,134,"Action, Romance, Adventure"
Si 3,2017,2657,2.4,155,"Action, Crime"
Bad Boy,2017,2198,2.2,120,"Drama, Romance"
Tunnel,2017,1581,3.7,960,"Crime, Mystery, Thrillers And Murder Mysteries"
Rodney King,2017,954,3.6,52,"Drama, Crime"
Tumhari Sulu,2017,1829,3.3,140,"Comedy, Drama, Song And Dance"
Raabta,2017,1942,2.6,147,"Thriller, Romance, Relationship Comedy"
Sollers Point,2017,983,3.3,101,Drama
Judd Apatow: The Return,2017,1765,3.1,69,Comedy
The Bros,2017,1679,2.9,102,Comedy
Judah Friedlander: America Is the Greatest Country in the United States,2017,1703,3.8,84,Comedy
Dead Body,2017,1242,2.5,85,"Horror, Mystery"
Inflame,2017,1458,3.3,94,"Drama, Thriller"
Our House,2017,891,3.2,80,Mystery
China Salesman,2017,1234,1.8,110,"Action, Thriller"
New Trial,2017,1326,3.4,119,"Drama, Crime"
Cherry Pop,2017,1590,2.1,80,"Comedy, Music"
Jailbreak,2017,1306,2.9,100,Action
Land Shark,2017,1179,2.1,80,"Horror, Thriller"
With Open Arms,2017,2401,2.3,92,Comedy
Tomorrow with You,2017,1248,3.6,960,Drama
The Whiskey Bandit,2017,1569,3.4,126,"Action, Crime"
Antes Que Eu Me Esqueça,2017,1148,3.2,95,Drama
We Don’t Belong Here,2017,585,3.0,92,"Drama, Family"
