title,year,number_ratings,average_rating,length,genres
Sertânia,2019,2096,3.8,97,"History, Western, Drama"
Beats,2019,6661,2.9,109,"Music, Drama"
Toni Morrison: The Pieces I Am,2019,2661,4.0,119,Documentary
At the Heart of Gold: Inside the USA Gymnastics Scandal,2019,3650,3.9,88,Documentary
Babenco: Tell Me When I Die,2019,2616,3.7,74,Documentary
Rare Beasts,2019,2700,3.0,92,"Comedy, Romance, Drama"
A Brother’s Love,2019,3873,3.6,117,"Comedy, Drama"
The Perfect Candidate,2019,3239,3.3,104,Drama
Kill Chain,2019,4421,2.3,92,"Thriller, Action, Adventure"
Echo,2019,3363,3.6,79,Drama
Game Over,2019,5028,3.2,97,"Thriller, Horror, The Undead And Monster Classics"
Nate Bargatze: The Tennessee Kid,2019,4831,3.8,60,Comedy
Danger Close: The Battle of Long Tan,2019,4813,3.2,119,"Drama, History, War"
Doctor Who: Resolution,2019,5355,2.9,60,"Mystery, TV Movie, Science Fiction"
Rent,2019,3927,2.9,135,"Drama, Music, TV Movie"
The Girl with a Bracelet,2019,4751,3.5,95,"Drama, Crime"
10 Years with Hayao Miyazaki,2019,1781,4.1,180,Documentary
Abyss,2019,5419,3.3,960,"Comedy, Drama, Mystery"
Saaho,2019,6293,2.4,171,"Thriller, Adventure, Action"
The Cat and the Moon,2019,2110,3.5,114,Drama
Critters Attack!,2019,3797,2.0,89,"Horror, Comedy, Science Fiction"
Georgetown,2019,4305,2.9,99,"Drama, Crime"
"Berlin, I Love You",2019,3018,2.2,120,"Drama, Moving Relationship Stories, Dreamlike"
Dancing with the Birds,2019,4274,4.0,51,Documentary
All That We Destroy,2019,3903,2.6,85,"Thriller, Science Fiction, Horror"
The Sunlit Night,2019,3494,2.9,82,"Romance, Comedy, Drama"
Code Geass: Lelouch of the Re;Surrection,2019,5381,3.4,112,"War, Crime, Science Fiction"
Oh Mercy,2019,4201,3.2,119,"Drama, Crime"
Aswang,2019,1983,3.8,85,Documentary
Ghost Tropic,2019,1950,3.6,85,Drama
Midnight Kiss,2019,3348,2.5,89,"TV Movie, Horror, Thriller"
Yellow Rose,2019,2777,3.3,94,"Music, Drama"
4x4,2019,5208,2.6,87,Thriller
Workforce,2019,3559,3.5,82,Drama
A Regular Woman,2019,3988,3.8,90,"Crime, Drama"
VHYes,2019,2792,3.3,72,Comedy
Above Suspicion,2019,4267,2.5,104,"Thriller, Crime, Action"
Good Posture,2019,2286,3.1,92,"Comedy, Drama"
Snatchers,2019,3524,3.0,97,"Horror, Science Fiction, Comedy"
Coma,2019,4338,2.9,110,"Science Fiction, Adventure, Action"
Military Wives,2019,4643,3.1,113,"Drama, Moving Relationship Stories, Song And Dance"
Darlin’,2019,2994,2.7,101,"Horror, Thriller, Mystery"
Kidnapping Stella,2019,5962,2.2,89,Thriller
The Short History of the Long Road,2019,2443,3.5,90,Drama
Truth and Justice,2019,2520,3.9,165,"Drama, History"
Demon Slayer: Kimetsu no Yaiba – Sibling’s Bond,2019,6461,3.9,105,"Action, Animation, Thriller"
Body at Brighton Rock,2019,3960,2.4,88,"Thriller, Horror, The Undead And Monster Classics"
Patrick,2019,3085,3.4,92,"Drama, Comedy"
Touch Your Heart,2019,5045,3.5,960,"Drama, Comedy, Relationship Comedy"
The Green Book: Guide to Freedom,2019,3619,3.9,52,"History, Documentary, TV Movie"
Nomad: In the Footsteps of Bruce Chatwin,2019,2910,3.6,89,Documentary
Burning Cane,2019,1862,3.1,77,Drama
Adoration,2019,2731,3.3,98,Drama
A Score to Settle,2019,4080,2.3,103,"Action, Thriller, Crime"
So Pretty,2019,1684,3.2,83,Drama
Ramy Youssef: Feelings,2019,2948,3.7,54,Comedy
Wandering Stars,2019,5311,3.8,86,"Documentary, Music"
Fukuoka,2019,1554,3.6,86,Drama
Surviving R. Kelly,2019,4023,3.7,306,"Crime, Documentary, Intense Violence And Sexual Transgression"
The Halt,2019,1284,3.7,282,"Drama, Thriller, Science Fiction"
The Influence,2019,5267,2.1,99,"Horror, The Undead And Monster Classics, Terrifying"
Never Surrender: A Galaxy Quest Documentary,2019,3924,3.7,87,Documentary
Videophobia,2019,1076,3.3,89,"Drama, Horror, Thriller"
The Coldest Game,2019,5203,2.7,104,"Thriller, Drama, War And Historical Adventure"
Premature,2019,2039,3.3,86,"Romance, Drama"
Innocent Witness,2019,3750,3.6,129,Drama
Alone/Together,2019,4346,3.1,103,"Romance, Drama"
The Gallows Act II,2019,3922,1.7,99,"Thriller, Horror, The Undead And Monster Classics"
Pelican Blood,2019,3050,3.2,121,"Thriller, Drama, Horror"
Marianne & Leonard: Words of Love,2019,3320,3.5,98,"Documentary, Music"
LEGO DC Batman: Family Matters,2019,3712,3.1,72,"Comedy, Action, Animation"
Dance with Me,2019,2071,3.6,103,"Music, Comedy"
"God Exists, Her Name Is Petrunya",2019,3277,3.5,100,Drama
Ghost Town Anthology,2019,3217,3.3,97,"Mystery, Drama"
One Spring Night,2019,3860,3.7,960,"Drama, Moving Relationship Stories, Touching And Sentimental Family Stories"
Tone-Deaf,2019,3196,2.6,87,"Horror, Thriller, Comedy"
Good Newwz,2019,5966,2.8,132,"Comedy, Family, Drama"
The Poison Rose,2019,4241,1.9,98,"Thriller, Crime, Thrillers And Murder Mysteries"
Variações: Guardian Angel,2019,4576,3.5,109,"Drama, Music, History"
Diner,2019,1220,3.3,117,"Crime, Action, Thriller"
Corporate Animals,2019,3447,2.5,86,"Horror, Comedy"
Lucifer,2019,5572,3.4,174,"Action, Thriller, Drama"
The Goddess of Fortune,2019,4567,3.4,114,Drama
Recorder: The Marion Stokes Project,2019,2244,3.5,87,Documentary
Assimilate,2019,3703,2.4,93,"Science Fiction, Horror, Thriller"
ReMastered: Devil at the Crossroads,2019,4625,3.3,48,"Documentary, Music"
Glorious Days,2019,4569,3.5,119,Drama
A Nasty Piece of Work,2019,3495,3.0,77,"Horror, Thriller, TV Movie"
Mary,2019,3955,1.9,84,"Mystery, Horror, The Undead And Monster Classics"
The Shed,2019,3766,2.4,98,"Horror, Thriller, The Undead And Monster Classics"
Once Were Brothers: Robbie Robertson and The Band,2019,3383,3.5,100,"Music, History, Documentary"
Bigil,2019,6211,2.6,177,"Drama, Action, Family"
The Fever,2019,2743,3.6,98,"Thriller, Mystery, Drama"
Ms. Purple,2019,1855,3.3,88,Drama
Kevin Hart: Irresponsible,2019,5068,3.2,60,"Documentary, TV Movie, Comedy"
Agent Sai Srinivasa Athreya,2019,4823,3.7,144,"Crime, Mystery, Comedy"
Unplanned,2019,3713,2.0,109,Drama
Human Capital,2019,3039,2.6,95,"Crime, Drama, Thrillers And Murder Mysteries"
Comidark Films: In Between,2019,6157,3.0,60,"Drama, Comedy"
Imperfect,2019,5686,3.3,112,"Drama, Comedy"
Dolly Parton: Here I Am,2019,3533,3.5,89,"Documentary, Music"
Joan of Arc,2019,2164,3.3,137,"Drama, History, War"
ReMastered: The Two Killings of Sam Cooke,2019,3793,3.6,74,Documentary
The Mystery of Henri Pick,2019,4667,3.3,101,"Drama, Comedy"
Warning: Do Not Play,2019,3357,2.7,85,"Mystery, Horror"
They Come Knocking,2019,3812,2.4,85,"Horror, Thriller, TV Movie"
The Bob Emergency,2019,2900,4.2,94,Documentary
A Call to Spy,2019,3847,3.1,124,"Crime, Drama, History"
CAROLE & TUESDAY,2019,3243,3.8,552,"Animation, Drama"
The Shiny Shrimps,2019,4334,3.3,103,Comedy
Treehouse,2019,3794,2.3,84,"TV Movie, Thriller, Horror"
Linda Ronstadt: The Sound of My Voice,2019,2962,3.7,95,"Documentary, Song And Dance, Legendary Musicians And Stardom"
School Spirit,2019,3460,2.5,84,"Horror, TV Movie, Thriller"
Ronny Chieng: Asian Comedian Destroys America!,2019,4313,3.5,63,Comedy
In the Heart of the World,2019,2079,3.7,120,"Crime, Drama"
The Dare,2019,3908,2.3,97,"Mystery, Thriller, Horror"
BTS World Tour: Love Yourself in Seoul,2019,4216,4.3,113,"Documentary, Music"
The Confession Killer,2019,3930,3.5,250,"Documentary, Crime"
Rose Plays Julie,2019,2568,3.3,100,"Thriller, Drama"
County Lines,2019,2706,3.5,90,Drama
The Kindness of Strangers,2019,3411,2.8,112,"Drama, Heartbreaking And Moving Family Drama, Touching And Sentimental Family Stories"
The Cordillera of Dreams,2019,2284,3.7,84,Documentary
Angel of Mine,2019,3792,3.0,98,"Drama, Thriller, Mystery"
Hope,2019,2241,3.7,125,"Romance, Drama"
When Hitler Stole Pink Rabbit,2019,3930,3.4,119,Drama
Dead Kids,2019,4243,2.8,94,"Thriller, Drama, Crime"
Lying and Stealing,2019,3701,2.4,100,"Drama, Comedy, Crime"
Beyond The Visible - Hilma af Klint,2019,1803,3.7,93,Documentary
Penguins,2019,3273,3.5,76,"Family, Documentary"
Miss & Mrs. Cops,2019,3816,3.1,107,"Comedy, Crime, Action"
Lara,2019,2827,3.6,98,"Drama, Comedy, Music"
National Theatre Live: Present Laughter,2019,2082,4.3,160,"Comedy, Drama"
Loqueesha,2019,2628,1.4,98,"Comedy, Drama"
Moothon,2019,3151,3.7,110,"Drama, Crime"
Iron Fists and Kung Fu Kicks,2019,3393,3.3,108,"Documentary, History"
Howling Village,2019,3017,2.6,108,"Horror, Mystery"
A Girl Missing,2019,2943,3.3,111,Drama
Tailgate,2019,3709,2.8,85,"Horror, Thriller, The Undead And Monster Classics"
Uncanny Annie,2019,3426,2.5,80,"TV Movie, Horror, Thriller"
The Promised Neverland,2019,4532,3.8,276,"Mystery, Animation, Crime"
Raising Kratos,2019,3481,3.9,115,Documentary
Untouchable,2019,3286,3.3,98,Documentary
Capital in the Twenty-First Century,2019,3084,3.4,103,"Documentary, Politics And Human Rights, Politics"
Twin Murders: The Silence of the White City,2019,4497,2.4,110,"Drama, Thriller"
Above the Shadows,2019,2478,2.5,111,"Fantasy, Romance, Humanity And The World Around Us"
"Standing Up, Falling Down",2019,2854,3.4,91,"Comedy, Drama"
Tremors,2019,2015,3.5,107,Drama
Mathu Vadalara,2019,4100,3.7,130,"Crime, Comedy, Thriller"
Be Melodramatic,2019,2350,4.1,1120,"Comedy, Drama, Relationship Comedy"
Inhuman Kiss,2019,2816,3.2,122,"Romance, Drama, Horror"
Quicksand,2019,4385,3.6,270,"Drama, Crime, Moving Relationship Stories"
The Kacey Musgraves Christmas Show,2019,2700,3.6,45,"Music, Documentary"
Wet Season,2019,2799,3.3,103,"Romance, Drama"
Delphine and Carole,2019,1348,4.0,71,Documentary
End of Sentence,2019,2531,3.3,96,"Drama, Adventure"
Perfect Nanny,2019,3654,3.2,100,"Thriller, Crime, Drama"
The First Temptation of Christ,2019,4755,2.7,46,"Fantasy, Comedy, Faith And Religion"
Bring Me Home,2019,2232,3.3,108,"Mystery, Thriller, Drama"
Alice and the Mayor,2019,3940,3.2,103,"Drama, Comedy"
Ode to Joy,2019,3440,3.0,97,"Drama, Comedy, Romance"
Gully,2019,2798,2.6,81,"Drama, Crime, Moving Relationship Stories"
My Mexican Bretzel,2019,2223,3.8,73,"Fantasy, Documentary"
"Seven Worlds, One Planet",2019,2443,4.4,407,"Documentary, Family"
The Fable,2019,3134,3.3,123,"Comedy, Action, Crime"
The Prince,2019,2318,3.2,96,Drama
Come As You Are,2019,2967,3.4,104,"Comedy, Drama"
I Am Woman,2019,2397,3.0,116,"Drama, Music, Song And Dance"
When the Camellia Blooms,2019,3222,3.9,1400,"Comedy, Drama, Thrillers And Murder Mysteries"
White Noise,2019,415,3.9,240,Documentary
Comidark Films: The Getaway,2019,5359,2.5,60,Comedy
I Spit on Your Grave: Déjà Vu,2019,2566,1.5,148,"Thriller, Horror, Intense Violence And Sexual Transgression"
The Sound of Silence,2019,1967,3.1,87,Drama
Hot Gimmick: Girl Meets Boy,2019,3014,2.2,119,"Romance, Drama"
Street Flow,2019,4716,3.2,95,"Crime, Drama"
Port Authority,2019,1921,3.2,94,Drama
The Unknown Saint,2019,2765,3.5,101,"Comedy, Drama"
The Song of Names,2019,2890,3.2,114,"Music, Drama, Moving Relationship Stories"
Drunk Parents,2019,3420,1.9,97,"Comedy, Crude Humor And Satire, Gags"
Death of a Vlogger,2019,2723,2.9,88,"Mystery, Drama, Horror"
Gamak Ghar,2019,1776,3.7,91,"Family, Drama"
Luka Chuppi,2019,4666,2.8,126,"Comedy, Romance, Relationship Comedy"
Virus,2019,4004,3.5,152,"Thriller, Drama, Politics And Human Rights"
Horrible Histories: The Movie - Rotten Romans,2019,3454,2.7,92,"Comedy, Family, Adventure"
Cordelia,2019,1077,2.6,89,"Thriller, Horror, Drama"
Lorena,2019,2321,3.8,254,"Crime, Documentary"
The Nest,2019,3088,2.9,109,"Mystery, Drama, Horror"
The Wonderland,2019,2149,3.0,115,"Fantasy, Family, Animation"
You Deserve a Lover,2019,2443,3.3,102,Drama
Roads,2019,1742,3.5,99,"Drama, Adventure, Comedy"
The Dude in Me,2019,3503,3.2,122,"Action, Fantasy, Comedy"
Recep Ivedik 6,2019,5351,1.9,110,Comedy
My Thoughts Are Silent,2019,2797,3.8,104,"Drama, Comedy"
Other Music,2019,1765,3.8,83,Documentary
Sadako,2019,1992,2.2,99,Horror
Buoyancy,2019,2061,3.7,93,"Drama, Crime"
Kinky Boots: The Musical,2019,2505,3.8,122,"Comedy, Music"
A Guide to Second Date Sex,2019,2414,2.7,81,"Romance, Comedy"
So My Grandma’s a Lesbian!,2019,2954,2.1,97,"Romance, Comedy"
Sonchiriya,2019,2412,3.7,145,"Drama, Action, Crime"
The Crystal Calls - Making The Dark Crystal: Age of Resistance,2019,2640,3.9,83,Documentary
Line of Duty,2019,3555,2.4,98,"Action, Crime, Thriller"
Where We Belong,2019,1500,3.6,130,Drama
Not Knowing,2019,2636,3.1,95,Drama
The Last Vermeer,2019,2749,3.2,118,Drama
Jezebel,2019,1300,3.2,88,Drama
Savage X Fenty Show,2019,3367,4.0,51,Documentary
The Ruthless,2019,4077,3.0,111,"Drama, Crime"
Lupin the Third: Fujiko’s Lie,2019,2345,3.4,58,"Crime, Drama, Animation"
Bala,2019,4532,3.0,133,"Comedy, Romance, Crude Humor And Satire"
Into the Labyrinth,2019,3621,2.8,130,"Mystery, Thriller"
Pavarotti,2019,2663,3.6,115,"History, TV Movie, Documentary"
Holy Trinity,2019,324,3.5,91,Comedy
Trouble,2019,3488,2.3,88,"Music, Adventure, Animation"
The Last Tree,2019,1858,3.5,98,Drama
The Son,2019,3890,2.6,92,"Thriller, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller"
In Family I Trust,2019,3826,2.8,94,"Comedy, Romance"
"Socorro, Virei uma Garota!",2019,4052,2.5,110,"Comedy, Fantasy"
Overcomer,2019,3099,2.7,119,"Drama, Faith And Religion, Underdogs And Coming Of Age"
Kesari,2019,3997,3.2,151,"Drama, War, Action"
The Yellow Night,2019,1512,3.1,100,"Horror, Thriller"
Kuessipan,2019,1967,3.8,117,Drama
Buoyancy,2019,2061,3.7,93,"Drama, Crime"
Kinky Boots: The Musical,2019,2505,3.8,122,"Comedy, Music"
A Guide to Second Date Sex,2019,2414,2.7,81,"Romance, Comedy"
So My Grandma’s a Lesbian!,2019,2954,2.1,97,"Romance, Comedy"
Sonchiriya,2019,2412,3.7,145,"Drama, Action, Crime"
The Crystal Calls - Making The Dark Crystal: Age of Resistance,2019,2640,3.9,83,Documentary
Line of Duty,2019,3555,2.4,98,"Action, Crime, Thriller"
Where We Belong,2019,1499,3.6,130,Drama
Not Knowing,2019,2636,3.1,95,Drama
The Last Vermeer,2019,2749,3.2,118,Drama
Jezebel,2019,1300,3.2,88,Drama
Savage X Fenty Show,2019,3367,4.0,51,Documentary
The Ruthless,2019,4077,3.0,111,"Crime, Drama"
Lupin the Third: Fujiko’s Lie,2019,2345,3.4,58,"Crime, Drama, Animation"
Bala,2019,4532,3.0,133,"Comedy, Romance, Crude Humor And Satire"
Into the Labyrinth,2019,3621,2.8,130,"Mystery, Thriller"
Pavarotti,2019,2663,3.6,115,"History, Documentary, TV Movie"
Holy Trinity,2019,325,3.5,91,Comedy
Trouble,2019,3488,2.3,88,"Music, Adventure, Animation"
The Last Tree,2019,1858,3.5,98,Drama
The Son,2019,3890,2.6,92,"Thriller, Intense Violence And Sexual Transgression, Twisted Dark Psychological Thriller"
In Family I Trust,2019,3826,2.8,94,"Comedy, Romance"
"Socorro, Virei uma Garota!",2019,4052,2.5,110,"Comedy, Fantasy"
Overcomer,2019,3099,2.7,119,"Drama, Faith And Religion, Underdogs And Coming Of Age"
Kesari,2019,3997,3.2,151,"Drama, War, Action"
The Yellow Night,2019,1512,3.1,100,"Thriller, Horror"
Kuessipan,2019,1967,3.8,117,Drama
The Girl and The Gun,2019,2885,3.2,80,"Crime, Thriller, Action"
Dear Comrade,2019,4270,3.1,122,"Romance, Action, Drama"
Angel’s Last Mission: Love,2019,3261,3.7,1024,"Comedy, Drama, Moving Relationship Stories"
Woman,2019,1728,4.0,104,Documentary
Dream Girl,2019,4305,3.0,142,"Romance, Comedy, Crude Humor And Satire"
Tales of the City,2019,1904,3.7,600,"Drama, Mystery, Relationship Comedy"
How High 2,2019,2957,2.3,89,"Comedy, TV Movie"
Get In,2019,3352,2.7,97,Thriller
"Ken Jeong: You Complete Me, Ho",2019,3464,2.9,62,Comedy
Fragtime,2019,1996,2.9,61,"Romance, Comedy, Science Fiction"
Jo Pil-ho: The Dawning Rage,2019,2817,3.2,127,"Crime, Action, Thriller"
Midnight Traveler,2019,1207,3.9,88,Documentary
Lola and the Sea,2019,1772,3.6,90,Drama
Wayne,2019,2070,4.2,350,"Action, Comedy, Crude Humor And Satire"
Hostage Radio,2019,2597,2.9,97,"Thriller, Horror, The Undead And Monster Classics"
Mystify: Michael Hutchence,2019,2849,3.6,102,"Documentary, Music"
The Last Laugh,2019,3252,2.5,98,"Comedy, Crude Humor And Satire, Relationship Comedy"
Max Richter’s Sleep,2019,1850,3.7,99,"Music, Documentary"
Karakomik Filmler,2019,4507,2.8,0,Comedy
Eeb Allay Ooo!,2019,2462,3.5,97,"Drama, Comedy"
Lucky Day,2019,2282,2.5,99,"Thriller, Crime, Action"
Bombay Rose,2019,1684,3.3,93,"Romance, Animation, Drama"
"The Mind, Explained",2019,2745,3.8,220,Documentary
The Glass Room,2019,1549,2.8,104,Drama
Adults in the Room,2019,2414,3.2,124,Drama
Only Mine,2019,3468,1.8,87,"TV Movie, Thriller, Drama"
The Tunnel,2019,3169,2.8,103,"Drama, Thriller, High Speed And Special Ops"
Mission Mangal,2019,4209,2.9,133,"History, Drama, Song And Dance"
Inside Bill’s Brain: Decoding Bill Gates,2019,3183,3.6,156,"Documentary, Politics And Human Rights, Humanity'S Odyssey: Earth And Beyond"
Never Grow Old,2019,2336,3.2,101,"Western, Westerns, Wild West Outlaws And Gunfights"
Kakegurui,2019,2680,3.1,120,"Mystery, Thriller, Drama"
Woodstock: Three Days That Defined a Generation,2019,2571,3.7,106,"Documentary, Music"
In Search of the Last Action Heroes,2019,2371,3.4,140,"Action, Documentary"
Cousins,2019,2745,2.3,83,"Romance, Comedy, Drama"
He Is Psychometric,2019,3131,3.6,944,"Comedy, Drama, Mystery"
Life Like,2019,2492,2.4,95,"Thriller, Science Fiction, Intense Violence And Sexual Transgression"
The Hottest August,2019,1106,3.6,94,Documentary
In My Blood It Runs,2019,1566,3.8,85,Documentary
Adam,2019,1768,2.4,95,Comedy
Minha Fama de Mau,2019,2726,3.2,120,"Drama, Music, History"
Jacob’s Ladder,2019,2430,1.8,89,"Thriller, Horror, Mystery"
Psychobitch,2019,2055,3.2,109,Drama
The Audition,2019,2001,3.3,99,Drama
Brother in Love,2019,4092,3.1,109,"Comedy, Family"
Holiday Rush,2019,2853,2.3,94,"Comedy, Romance, Drama"
Brochevarevaru Ra,2019,3167,3.7,122,"Crime, Thriller"
The Ground Beneath My Feet,2019,1771,3.3,108,Drama
No Longer Human,2019,1169,3.2,120,"Drama, Thriller"
The Warden,2019,4119,3.4,100,"Romance, Drama, Mystery"
Thanneer Mathan Dinangal,2019,3297,3.5,133,"Comedy, Romance"
The Courier,2019,2952,2.1,99,"Crime, Thriller, Action"
Skyfire,2019,2583,2.5,93,"Action, Adventure, Epic Heroes"
"She Said, He Said",2019,3432,2.5,78,"Romance, Comedy"
The Days to Come,2019,2051,3.6,95,"Drama, Romance"
Candy Corn,2019,2232,2.2,85,"Thriller, Horror, The Undead And Monster Classics"
Blizzard of Souls,2019,2066,3.5,124,"War, Drama, History"
The Grand Tour Presents: Seamen,2019,3711,3.9,91,"Documentary, Comedy"
Selfie,2019,2423,3.7,76,Documentary
White Riot,2019,1936,3.7,80,"Music, Documentary"
Sin,2019,1753,3.6,134,"Drama, History"
Who Would You Take to a Deserted Island?,2019,3371,2.5,90,"Comedy, Drama"
Liam Gallagher: As It Was,2019,2823,3.5,85,"Documentary, Music"
Student of the Year 2,2019,3704,1.7,146,"Romance, Comedy, Drama"
All the Colors of Giallo,2019,1688,3.2,89,Documentary
Your Turn,2019,1761,3.9,93,Documentary
National Theatre Live: A Midsummer Night’s Dream,2019,1746,4.2,159,"Comedy, Fantasy"
Greatest Events of World War II in Colour,2019,2933,4.1,500,"Documentary, War And Historical Adventure, Nazis And World War II"
Changeland,2019,2053,2.9,86,"Comedy, Drama, Crude Humor And Satire"
Section 375,2019,3108,3.5,124,"Crime, Thriller, Drama"
Belonging,2019,2144,3.2,71,"Crime, Drama"
Grass Is Greener,2019,2631,3.6,97,Documentary
Ready to Mingle,2019,3126,2.7,97,"Romance, Comedy"
Sweetheart,2019,3075,3.3,87,"Comedy, Drama"
Western Stars,2019,2177,3.7,83,"Documentary, Music"
Winona,2019,1658,3.4,87,"Comedy, Drama"
Top End Wedding,2019,2293,3.3,113,Comedy
0.0MHz,2019,2171,2.5,102,Horror
Lynn + Lucy,2019,1638,3.6,90,Drama
The Wolf Hour,2019,2176,2.6,99,"Thriller, Horror, The Undead And Monster Classics"
Nani’s Gang Leader,2019,3587,3.4,155,"Crime, Thriller, Comedy"
I Am the Night,2019,1569,3.3,300,"Drama, Crime, Mystery"
Katherine Ryan: Glitter Room,2019,2771,3.5,65,Comedy
Case Closed: The Fist of Blue Sapphire,2019,3123,3.2,109,"Animation, Action, Adventure"
My Zoe,2019,1650,2.9,100,"Drama, Science Fiction"
The Movies,2019,1785,3.9,480,Documentary
Itsy Bitsy,2019,2349,2.3,95,"Thriller, Horror, The Undead And Monster Classics"
The Awakening of the Ants,2019,1701,3.5,94,Drama
Birthday,2019,1552,3.6,120,Drama
Dirty God,2019,1734,3.4,104,Drama
Guest of Honour,2019,1675,3.0,105,Drama
Housefull 4,2019,4028,1.8,142,"Drama, Romance, Comedy"
Android Kunjappan Version 5.25,2019,3143,3.6,134,"Comedy, Drama"
What’s My Name | Muhammad Ali,2019,1886,4.0,165,Documentary
Deadcon,2019,2461,1.5,78,"Horror, The Undead And Monster Classics, Terrifying"
Fanny Lye Deliver’d,2019,1790,3.3,110,"History, Thriller, Drama"
Brené Brown: The Call to Courage,2019,2354,3.9,76,Documentary
Close to the Horizon,2019,2191,2.9,117,"Romance, Drama"
White on White,2019,1837,3.3,100,Drama
The Old Man Movie,2019,1566,3.4,88,"Adventure, Comedy, Animation"
Blood & Flesh: The Reel Life & Ghastly Death of Al Adamson,2019,2166,3.5,100,Documentary
Dark Encounter,2019,2323,2.7,97,"Science Fiction, Thriller, Horror"
Overseas,2019,1449,3.9,90,Documentary
Dilan 1991,2019,3821,3.0,118,"Romance, Drama"
Edward,2019,1225,3.6,82,Drama
The Show Must Go On: The Queen + Adam Lambert Story,2019,2675,3.5,81,"Documentary, Music"
Break,2019,2979,2.0,90,Thriller
Saving Zoë,2019,2730,2.4,95,"Mystery, Drama, Thriller"
Deathcember,2019,1502,2.4,145,Horror
Amy Schumer: Growing,2019,2873,3.0,61,Comedy
Sequin in a Blue Room,2019,1647,3.1,80,"Drama, Thriller"
Operation Cicero,2019,3490,2.9,120,"Drama, War, Crime"
This Earth of Mankind,2019,3269,3.2,181,"Drama, History"
The Black Godfather,2019,1597,3.7,118,"Music, Documentary"
City of Trees,2019,1268,3.0,87,"Drama, Romance"
American Skin,2019,1576,3.1,90,"Drama, Crime, Humanity And The World Around Us"
Out Stealing Horses,2019,2078,3.3,122,Drama
Helen,2019,2980,3.5,117,"Family, Thriller"
The Loudest Voice,2019,2008,3.7,350,"Drama, Politics And Human Rights, Politics"
In the Name of the Land,2019,2837,3.5,103,Drama
One Cut of the Dead Spin-Off: In Hollywood,2019,1069,3.2,57,"Comedy, TV Movie, Horror"
The Silence of the Marsh,2019,3093,2.2,92,Thriller
Swans: Where Does a Body End?,2019,1547,3.7,161,"Documentary, Music"
Three Summers,2019,2235,3.1,96,"Comedy, Drama"
The Goldfish,2019,3203,3.2,111,Comedy
Enter the Anime,2019,2619,1.5,58,"Documentary, Epic History And Literature, Fascinating"
No. 7 Cherry Lane,2019,1147,3.0,125,"Drama, Romance, Animation"
A Dog Called Money,2019,1915,3.2,94,"Documentary, Music"
Ask Dr. Ruth,2019,1917,3.7,100,Documentary
Beyond the Dream,2019,1982,3.6,120,"Romance, Drama"
1982,2019,1538,3.6,100,"Drama, History, War"
Cosmos,2019,2038,3.0,128,"Mystery, Science Fiction, Monsters"
The Rising of the Shield Hero,2019,3175,3.3,600,"Drama, Animation, Epic Heroes"
Ride Like a Girl,2019,2180,3.1,98,"Drama, Moving Relationship Stories, Touching And Sentimental Family Stories"
Comets,2019,1251,3.2,70,"Drama, Romance"
Hebe,2019,2547,3.3,112,"History, Drama"
Jawline,2019,1512,3.3,97,Documentary
Gorillaz: Reject False Icons,2019,1833,3.4,95,"Documentary, Music"
Rain,2019,1612,3.5,96,"Romance, Fantasy, Mystery"
Uyare,2019,2904,3.5,125,Drama
"Mother, I Am Suffocating. This Is My Last Film About You.",2019,551,3.5,76,Documentary
Romantic Comedy,2019,1666,3.2,78,Documentary
Goodbye Mother,2019,1347,3.5,100,"Drama, Romance"
Season of Love,2019,1088,3.1,105,"Romance, Comedy"
Mirreyes contra Godínez,2019,3128,2.5,109,Comedy
State of the Union,2019,1926,3.9,100,"Drama, Comedy"
Portrait of a Beauty,2019,3196,3.1,122,"Drama, Thriller, Horror"
The Little Mermaid Live!,2019,2346,2.5,84,"Family, TV Movie, Music"
Climate of the Hunter,2019,1095,3.2,82,"Drama, Horror"
The Giant,2019,882,3.0,99,"Thriller, Mystery, Crime"
Fall in Love at First Kiss,2019,2412,2.7,123,"Comedy, Romance"
Heroes Don’t Die,2019,1738,3.0,85,Drama
Paris Is Us,2019,2139,2.5,83,Drama
O Barato de Iacanga,2019,2255,3.7,93,"Music, Documentary"
Space Dogs,2019,1466,3.3,91,Documentary
Too Handsome to Handle,2019,3179,3.0,106,"Drama, Comedy, Romance"
And They Say I Am the Crazy One,2019,2525,3.2,91,"Drama, Comedy"
Our Planet: Behind The Scenes,2019,2062,4.1,63,Documentary
Unda,2019,2866,3.5,130,Drama
Mr. Hiiragi’s Homeroom,2019,2053,3.8,450,"Drama, Mystery, Crime"
Room for Rent,2019,2226,2.4,81,"Thriller, Horror, Intense Violence And Sexual Transgression"
The Blue Elephant 2,2019,3016,3.3,129,"Mystery, Thriller, Drama"
Loving Vincent: The Impossible Dream,2019,752,3.6,60,Documentary
There’s Something in the Water,2019,1114,3.7,73,Documentary
The Last Czars,2019,2403,3.4,270,"Drama, Documentary, Epic History And Literature"
The Operative,2019,2411,2.7,120,"Thriller, Drama, High Speed And Special Ops"
Keyboard Fantasies,2019,1135,3.8,71,"Documentary, Music"
Louis Theroux: Surviving America’s Most Hated Family,2019,2296,3.8,60,"Documentary, TV Movie"
Lina from Lima,2019,1696,3.3,83,"Drama, Comedy"
Beware of Children,2019,1512,3.6,157,Drama
